payment_id,order_id,payment_datetime,amount,status,method
P132589-1,132589,2025-06-29 04:09:00,5.17,refunded,Card
P132590-1,132590,2025-06-30 08:24:00,128.34,refunded,PayPal
P132591-1,132591,2025-06-30 05:11:00,111.57,authorized,PayPal
P132592-1,132592,2025-06-29 05:55:00,27.4,failed,PayPal
P132593-1,132593,2025-06-30 13:47:00,15.03,captured,PayPal
P132594-1,132594,2025-07-01 01:18:00,88.46,captured,Wire
P132595-1,132595,2025-06-30 06:35:00,26.89,failed,PayPal
P132596-1,132596,2025-07-01 03:14:00,6.05,failed,Card
P132597-1,132597,2025-06-29 19:38:00,118.32,refunded,Wire
P132598-1,132598,2025-07-01 07:47:00,117.87,failed,Cash
P132599-1,132599,2025-07-01 07:26:00,42.51,authorized,Card
P132600-1,132600,2025-06-28 21:45:00,22.01,failed,Wire
P132601-1,132601,2024-05-27 20:00:00,17.02,refunded,Wire
P132602-1,132602,2025-07-01 02:10:00,23.56,failed,Cash
P132603-1,132603,2025-06-29 03:17:00,112.21,refunded,Wire
P132604-1,132604,2025-06-29 12:25:00,53.51,authorized,Cash
P132605-1,132605,2025-06-30 15:31:00,30.44,failed,Card
P132606-1,132606,2025-06-28 12:29:00,31.46,refunded,Card
P132607-1,132607,2025-06-28 20:55:00,68.62,authorized,PayPal
P132608-1,132608,2025-06-30 21:41:00,98.23,failed,Cash
P132609-1,132609,2025-06-30 06:44:00,45.63,authorized,Wire
P132610-1,132610,2025-06-28 09:42:00,16.69,captured,Cash
P132611-1,132611,2025-07-01 02:06:00,63.06,captured,PayPal
P132612-1,132612,2025-06-29 08:58:00,33.11,authorized,Cash
P132613-1,132613,2025-06-29 10:14:00,33.73,refunded,Wire
P132614-1,132614,2025-06-30 12:42:00,67.0,failed,Card
P132615-1,132615,2025-07-01 14:04:00,72.33,failed,Cash
P132616-1,132616,2025-07-02 01:41:00,1.8,authorized,Wire
P132617-1,132617,2025-07-01 13:23:00,42.29,captured,Cash
P132618-1,132618,2025-06-30 18:19:00,13.72,authorized,Card
P132619-1,132619,2025-06-30 20:17:00,81.49,refunded,Cash
P132620-1,132620,2025-07-01 16:21:00,19.61,captured,Cash
P132621-1,132621,2025-07-01 01:07:00,34.55,failed,Cash
P132622-1,132622,2025-07-01 03:12:00,16.87,refunded,Cash
P132623-1,132623,2025-07-01 04:47:00,53.63,failed,Cash
P132624-1,132624,2025-07-01 10:24:00,57.66,authorized,PayPal
P132626-1,132626,2025-06-30 19:25:00,51.87,authorized,Cash
P132627-1,132627,2025-06-29 18:45:00,15.3,authorized,Cash
P132628-1,132628,2025-07-02 03:40:00,13.6,refunded,Card
P132629-1,132629,2025-06-30 18:09:00,26.85,authorized,Cash
P132630-1,132630,2025-06-29 23:56:00,65.3,failed,Cash
P132631-1,132631,2025-07-02 16:55:00,71.17,captured,Cash
P132632-1,132632,2025-06-30 11:00:00,67.14,authorized,PayPal
P132633-1,132633,2025-06-30 06:22:00,69.13,failed,Wire
P132634-1,132634,2025-06-30 04:10:00,21.16,authorized,PayPal
P132636-1,132636,2025-07-02 11:41:00,40.64,captured,PayPal
P132637-1,132637,2025-07-01 05:01:00,72.62,failed,PayPal
P132638-1,132638,2025-06-30 05:28:00,28.06,refunded,Card
P132639-1,132639,2025-06-30 13:24:00,4.14,failed,Wire
P132640-1,132640,2025-06-30 09:10:00,21.12,failed,Card
P132641-1,132641,2025-07-02 16:42:00,9.68,captured,Cash
P132642-1,132642,2025-07-02 02:04:00,105.32,refunded,Wire
P132643-1,132643,2025-06-30 13:10:00,5.36,captured,Card
P132644-1,132644,2025-07-01 18:11:00,26.15,authorized,Wire
P132645-1,132645,2025-07-02 03:24:00,103.59,failed,Card
P132646-1,132646,2025-07-02 10:09:00,42.02,failed,Card
P132647-1,132647,2025-07-02 15:44:00,40.44,failed,Cash
P132648-1,132648,2025-06-29 06:04:00,33.47,failed,PayPal
P132649-1,132649,2025-07-01 19:21:00,33.29,captured,Wire
P132650-1,132650,2025-06-30 06:15:00,64.96,authorized,Card
P132651-1,132651,2025-07-01 08:31:00,64.88,captured,Cash
P132652-1,132652,2025-07-01 22:53:00,368.12,authorized,Card
P132653-1,132653,2025-06-30 06:59:00,64.62,failed,Wire
P132654-1,132654,2025-06-29 13:27:00,24.39,authorized,Wire
P132655-1,132655,2025-06-29 11:41:00,114.51,refunded,Cash
P132656-1,132656,2025-06-30 07:56:00,43.97,refunded,Cash
P132657-1,132657,2025-07-01 10:15:00,82.48,refunded,Cash
P132658-1,132658,2025-07-01 10:47:00,47.31,captured,Wire
P132659-1,132659,2025-07-01 05:30:00,29.58,captured,Cash
P132660-1,132660,2025-07-01 10:09:00,15.85,refunded,Cash
P132661-1,132661,2025-06-30 14:57:00,46.56,authorized,Wire
P132662-1,132662,2025-06-30 15:25:00,18.19,failed,Cash
P132663-1,132663,2025-07-02 05:46:00,42.94,failed,PayPal
P132664-1,132664,2025-07-01 18:49:00,69.0,refunded,PayPal
P132665-1,132665,2025-07-02 17:29:00,28.24,authorized,Card
P132666-1,132666,2025-07-01 12:50:00,78.82,authorized,PayPal
P132667-1,132667,2025-07-03 01:28:00,117.25,refunded,Card
P132668-1,132668,2025-07-03 09:30:00,30.91,captured,Cash
P132669-1,132669,2025-07-01 02:04:00,34.67,authorized,Wire
P132670-1,132670,2025-06-30 08:03:00,48.29,authorized,Wire
P132671-1,132671,2025-07-01 18:36:00,28.09,authorized,Cash
P132672-1,132672,2025-07-02 14:46:00,30.18,authorized,PayPal
P132673-1,132673,2025-07-02 00:50:00,57.07,refunded,Cash
P132674-1,132674,2025-07-01 03:33:00,138.93,captured,Wire
P132675-1,132675,2025-07-03 10:46:00,26.35,authorized,PayPal
P132676-1,132676,2025-07-02 03:41:00,59.67,refunded,Card
P132677-1,132677,2025-07-03 01:58:00,33.38,refunded,PayPal
P132678-1,132678,2025-07-02 15:58:00,8.34,refunded,Card
P132679-1,132679,2025-07-02 11:16:00,141.33,failed,PayPal
P132680-1,132680,2025-07-01 22:50:00,21.49,authorized,Card
P132681-1,132681,2025-06-30 18:43:00,33.59,captured,Cash
P132682-1,132682,2025-07-03 18:32:00,59.05,failed,Card
P132683-1,132683,2025-07-03 05:56:00,82.61,captured,Wire
P132684-1,132684,2025-06-30 13:55:00,121.76,captured,Cash
P132685-1,132685,2025-07-02 03:28:00,23.56,refunded,Card
P132686-1,132686,2025-07-01 12:04:00,20.42,failed,Card
P132688-1,132688,2025-06-30 19:25:00,39.01,refunded,Card
P132689-1,132689,2025-07-02 08:22:00,89.91,refunded,PayPal
P132690-1,132690,2025-07-02 23:28:00,23.58,captured,PayPal
P132691-1,132691,2025-07-02 09:34:00,124.53,refunded,Cash
P132692-1,132692,2025-07-02 20:57:00,135.69,captured,Cash
P132693-1,132693,2025-07-02 14:23:00,39.12,refunded,Card
P132694-1,132694,2025-07-01 22:11:00,81.91,captured,Cash
P132695-1,132695,2025-07-01 05:30:00,27.38,refunded,Card
P132696-1,132696,2025-07-02 03:53:00,49.08,authorized,Wire
P132697-1,132697,2025-06-30 23:30:00,37.96,refunded,PayPal
P132698-1,132698,2025-07-01 04:33:00,25.54,refunded,Cash
P132699-1,132699,2025-07-02 19:37:00,38.87,authorized,Wire
P132700-1,132700,2025-07-01 08:33:00,71.02,refunded,Card
P132701-1,132701,2025-07-02 16:00:00,48.65,captured,Wire
P132702-1,132702,2025-07-01 21:05:00,64.15,captured,Card
P132703-1,132703,2025-07-02 04:01:00,47.91,failed,PayPal
P132704-1,132704,2025-07-03 06:13:00,75.07,captured,Cash
P132705-1,132705,2025-07-01 02:05:00,30.77,failed,Cash
P132706-1,132706,2025-07-02 14:25:00,29.46,authorized,Card
P132707-1,132707,2025-07-03 02:22:00,32.48,failed,Card
P132708-1,132708,2025-07-03 06:00:00,58.28,authorized,PayPal
P132709-1,132709,2025-07-02 01:23:00,86.67,authorized,Wire
P132710-1,132710,2025-06-30 16:34:00,63.15,failed,PayPal
P132711-1,132711,2025-07-02 20:03:00,35.53,refunded,Wire
P132712-1,132712,2025-07-02 05:49:00,27.22,authorized,PayPal
P132713-1,132713,2025-07-02 01:56:00,55.2,authorized,PayPal
P132714-1,132714,2025-07-02 06:44:00,41.25,refunded,Card
P132715-1,132715,2025-07-02 23:34:00,54.71,authorized,Wire
P132715-2,132715,2025-07-02 20:34:00,38.77,failed,Cash
P132716-1,132716,2025-06-30 18:42:00,86.45,refunded,Wire
P132717-1,132717,2025-07-03 20:52:00,4.71,authorized,PayPal
P132718-1,132718,2025-07-04 08:43:00,87.65,failed,PayPal
P132719-1,132719,2025-07-02 02:32:00,96.87,authorized,Card
P132720-1,132720,2025-07-04 03:45:00,73.91,failed,PayPal
P132721-1,132721,2025-07-04 03:09:00,229.76,refunded,Card
P132722-1,132722,2025-07-01 12:47:00,28.9,failed,PayPal
P132723-1,132723,2025-03-19 02:00:00,33.26,refunded,Cash
P132723-2,132723,2025-03-19 07:00:00,88.36,refunded,Wire
P132724-1,132724,2025-07-04 11:30:00,65.72,captured,Cash
P132724-2,132724,2025-07-02 01:30:00,67.52,authorized,Card
P132725-1,132725,2025-07-04 04:51:00,112.55,failed,Cash
P132726-1,132726,2025-07-02 19:51:00,32.54,failed,Wire
P132727-1,132727,2025-07-03 03:45:00,60.3,failed,Cash
P132728-1,132728,2025-07-04 07:34:00,47.07,authorized,Card
P132729-1,132729,2025-07-02 13:56:00,3.34,authorized,Wire
P132730-1,132730,2025-07-02 18:16:00,144.36,refunded,PayPal
P132731-1,132731,2025-07-04 20:44:00,55.12,captured,Wire
P132732-1,132732,2025-07-01 14:52:00,32.67,captured,Card
P132733-1,132733,2025-07-04 00:21:00,106.49,authorized,Wire
P132734-1,132734,2025-07-04 01:35:00,5.94,authorized,Wire
P132735-1,132735,2025-07-03 22:34:00,40.75,captured,Wire
P132736-1,132736,2025-07-02 19:15:00,56.58,authorized,Wire
P132737-1,132737,2025-07-03 17:47:00,92.52,captured,Wire
P132738-1,132738,2025-07-04 13:28:00,100.13,authorized,Card
P132739-1,132739,2025-07-04 03:37:00,122.4,authorized,PayPal
P132740-1,132740,2025-07-04 16:22:00,36.39,refunded,Cash
P132741-1,132741,2025-07-03 13:49:00,66.91,failed,Cash
P132742-1,132742,2025-07-02 17:39:00,29.34,authorized,Card
P132743-1,132743,2025-07-03 05:47:00,10.36,authorized,PayPal
P132744-1,132744,2025-07-03 10:20:00,92.44,refunded,PayPal
P132745-1,132745,2025-07-03 09:38:00,8.15,failed,Cash
P132746-1,132746,2025-07-02 00:25:00,106.59,authorized,Cash
P132747-1,132747,2025-07-01 05:29:00,69.64,authorized,Cash
P132748-1,132748,2025-07-04 04:43:00,55.09,captured,PayPal
P132749-1,132749,2025-07-02 21:13:00,66.96,failed,PayPal
P132750-1,132750,2025-07-02 12:53:00,179.42,authorized,Card
P132751-1,132751,2025-07-02 23:47:00,36.08,failed,Card
P132752-1,132752,2025-07-03 01:52:00,50.02,failed,Cash
P132753-1,132753,2025-07-04 00:14:00,190.55,captured,Wire
P132754-1,132754,2025-07-03 07:29:00,48.77,authorized,Card
P132755-1,132755,2025-07-04 01:48:00,31.42,failed,Card
P132756-1,132756,2025-07-03 05:45:00,7.37,refunded,PayPal
P132757-1,132757,2025-07-02 03:25:00,37.54,authorized,PayPal
P132758-1,132758,2025-07-03 04:41:00,28.84,captured,Wire
P132759-1,132759,2025-07-03 04:49:00,108.01,authorized,Wire
P132760-1,132760,2025-07-01 05:37:00,93.61,authorized,PayPal
P132761-1,132761,2025-07-01 17:58:00,62.66,authorized,PayPal
P132762-1,132762,2025-07-04 20:11:00,10.18,refunded,Card
P132763-1,132763,2025-07-03 12:47:00,27.18,refunded,Cash
P132764-1,132764,2025-07-02 01:47:00,55.96,authorized,Cash
P132765-1,132765,2025-07-01 22:08:00,70.05,refunded,Cash
P132766-1,132766,2025-07-02 23:17:00,37.39,authorized,PayPal
P132767-1,132767,2025-07-01 14:45:00,62.61,captured,PayPal
P132768-1,132768,2025-07-02 11:53:00,187.66,captured,Card
P132768-2,132768,2025-07-03 02:53:00,113.47,captured,PayPal
P132769-1,132769,2025-07-04 08:00:00,35.5,refunded,Wire
P132770-1,132770,2025-07-01 16:00:00,37.62,authorized,Card
P132771-1,132771,2025-07-03 18:19:00,42.84,failed,Card
P132772-1,132772,2025-07-04 11:34:00,74.21,failed,Cash
P132773-1,132773,2025-07-01 23:05:00,13.35,authorized,Wire
P132774-1,132774,2025-07-03 08:34:00,35.61,failed,Cash
P132775-1,132775,2025-07-03 07:55:00,22.82,captured,Card
P132776-1,132776,2025-07-04 05:51:00,33.05,refunded,PayPal
P132777-1,132777,2025-07-02 21:18:00,53.34,authorized,Wire
P132777-2,132777,2025-07-04 04:18:00,31.17,authorized,PayPal
P132778-1,132778,2025-07-03 18:27:00,177.36,refunded,Card
P132779-1,132779,2025-07-02 13:05:00,18.3,failed,Cash
P132780-1,132780,2025-07-03 19:23:00,30.89,refunded,Cash
P132781-1,132781,2025-07-04 04:25:00,53.62,authorized,Wire
P132782-1,132782,2025-07-04 16:50:00,78.55,failed,Cash
P132783-1,132783,2025-07-05 05:50:00,22.08,failed,PayPal
P132784-1,132784,2025-07-03 11:50:00,65.18,captured,Card
P132785-1,132785,2025-07-03 22:41:00,48.15,refunded,PayPal
P132786-1,132786,2025-07-05 10:48:00,12.02,captured,Cash
P132787-1,132787,2025-07-03 05:27:00,20.47,refunded,Card
P132788-1,132788,2025-07-04 17:30:00,32.35,refunded,Cash
P132789-1,132789,2025-07-02 14:41:00,88.5,refunded,Wire
P132790-1,132790,2025-07-02 06:27:00,59.76,captured,Cash
P132791-1,132791,2025-07-04 02:23:00,60.55,authorized,Card
P132792-1,132792,2025-07-04 16:37:00,58.87,failed,Wire
P132793-1,132793,2025-07-03 19:42:00,39.43,authorized,Wire
P132794-1,132794,2025-07-03 09:08:00,108.65,authorized,PayPal
P132795-1,132795,2025-07-04 17:52:00,22.93,refunded,Cash
P132796-1,132796,2025-07-04 08:44:00,23.97,refunded,PayPal
P132797-1,132797,2025-07-03 21:34:00,72.08,failed,Wire
P132798-1,132798,2025-07-03 23:40:00,54.06,authorized,PayPal
P132799-1,132799,2025-07-04 21:06:00,82.96,captured,Cash
P132800-1,132800,2025-07-04 23:20:00,41.44,captured,Wire
P132801-1,132801,2025-07-03 03:07:00,78.95,failed,Wire
P132802-1,132802,2025-07-04 00:30:00,30.07,captured,Cash
P132803-1,132803,2025-07-03 05:07:00,41.36,refunded,Wire
P132805-1,132805,2025-07-04 04:52:00,26.01,refunded,Cash
P132807-1,132807,2025-07-05 05:20:00,70.4,authorized,Cash
P132809-1,132809,2025-07-03 16:31:00,21.14,refunded,Card
P132810-1,132810,2025-07-05 02:09:00,66.55,captured,Cash
P132811-1,132811,2025-07-03 19:10:00,2.12,authorized,PayPal
P132812-1,132812,2025-07-03 14:01:00,92.62,captured,Card
P132813-1,132813,2025-07-02 18:26:00,96.92,authorized,Wire
P132814-1,132814,2025-07-04 00:08:00,29.62,failed,Card
P132815-1,132815,2025-07-04 05:39:00,129.57,refunded,PayPal
P132816-1,132816,2025-07-04 12:16:00,120.23,authorized,Cash
P132817-1,132817,2025-07-03 13:59:00,97.74,failed,Card
P132818-1,132818,2025-07-04 20:54:00,24.9,authorized,PayPal
P132819-1,132819,2025-07-04 01:18:00,63.95,captured,Card
P132820-1,132820,2025-07-02 16:49:00,44.83,refunded,Wire
P132821-1,132821,2025-07-02 18:01:00,22.62,refunded,Wire
P132822-1,132822,2025-07-04 04:37:00,42.24,authorized,PayPal
P132823-1,132823,2025-07-05 16:58:00,18.83,captured,Wire
P132824-1,132824,2025-07-05 15:01:00,99.96,refunded,Wire
P132825-1,132825,2025-07-04 15:18:00,12.28,authorized,Wire
P132826-1,132826,2025-07-05 08:34:00,36.22,captured,PayPal
P132827-1,132827,2025-07-05 22:59:00,84.79,failed,Wire
P132828-1,132828,2025-07-02 19:28:00,50.17,authorized,PayPal
P132830-1,132830,2025-07-04 11:58:00,9.98,failed,Card
P132831-1,132831,2025-07-05 03:00:00,45.19,captured,PayPal
P132832-1,132832,2025-07-05 00:18:00,29.98,refunded,Wire
P132833-1,132833,2025-07-03 19:47:00,31.32,refunded,Wire
P132834-1,132834,2025-07-03 14:56:00,33.42,authorized,Wire
P132835-1,132835,2025-07-02 23:05:00,53.56,authorized,Card
P132836-1,132836,2025-07-02 03:25:00,41.03,refunded,Card
P132837-1,132837,2025-07-04 15:11:00,102.82,authorized,Cash
P132838-1,132838,2025-07-04 18:21:00,61.88,authorized,Card
P132839-1,132839,2025-07-02 18:45:00,27.59,refunded,Cash
P132840-1,132840,2025-07-03 11:11:00,220.42,captured,Cash
P132841-1,132841,2025-07-04 01:03:00,32.22,refunded,PayPal
P132842-1,132842,2025-07-06 03:02:00,48.93,failed,PayPal
P132843-1,132843,2025-07-05 07:32:00,67.92,refunded,Cash
P132844-1,132844,2025-07-03 04:36:00,83.27,failed,Card
P132846-1,132846,2025-07-05 16:24:00,55.47,captured,Wire
P132847-1,132847,2025-07-05 19:42:00,26.91,captured,PayPal
P132848-1,132848,2025-07-06 15:22:00,91.17,authorized,PayPal
P132848-2,132848,2025-07-06 18:22:00,54.3,refunded,Wire
P132849-1,132849,2025-07-05 10:49:00,50.63,failed,Cash
P132850-1,132850,2025-07-04 02:27:00,53.3,captured,Wire
P132851-1,132851,2025-07-06 16:45:00,49.05,failed,Wire
P132852-1,132852,2025-07-04 20:05:00,51.08,failed,Wire
P132853-1,132853,2025-07-05 03:04:00,96.75,refunded,Cash
P132854-1,132854,2025-07-06 00:24:00,58.53,failed,Cash
P132855-1,132855,2025-07-04 04:01:00,105.39,failed,Cash
P132856-1,132856,2025-07-06 12:35:00,85.57,captured,PayPal
P132857-1,132857,2025-07-05 20:19:00,35.55,captured,Wire
P132858-1,132858,2025-07-05 08:57:00,72.16,captured,Wire
P132859-1,132859,2025-07-04 22:02:00,58.54,failed,Card
P132860-1,132860,2025-07-04 02:27:00,50.99,captured,Wire
P132861-1,132861,2025-07-04 08:10:00,16.96,captured,Wire
P132862-1,132862,2025-07-04 18:29:00,100.2,refunded,Card
P132863-1,132863,2025-07-06 09:24:00,88.14,captured,Card
P132864-1,132864,2025-07-04 03:27:00,16.66,failed,Card
P132865-1,132865,2025-07-05 11:27:00,52.5,failed,Card
P132865-2,132865,2025-07-06 10:27:00,12.22,authorized,Wire
P132866-1,132866,2025-07-05 21:20:00,67.03,failed,Wire
P132867-1,132867,2025-07-06 04:44:00,20.52,failed,Wire
P132868-1,132868,2025-07-04 05:39:00,15.38,failed,Wire
P132869-1,132869,2025-07-04 07:25:00,124.2,authorized,PayPal
P132870-1,132870,2025-07-05 23:01:00,94.84,failed,Wire
P132871-1,132871,2025-07-05 20:27:00,83.58,failed,Cash
P132872-1,132872,2025-07-03 22:37:00,149.32,refunded,Wire
P132873-1,132873,2025-07-05 01:59:00,109.9,authorized,Wire
P132874-1,132874,2025-07-04 13:34:00,78.03,captured,Cash
P132875-1,132875,2025-07-06 10:26:00,16.4,refunded,Wire
P132876-1,132876,2025-07-06 10:49:00,82.3,refunded,PayPal
P132877-1,132877,2025-07-03 20:08:00,66.61,refunded,PayPal
P132878-1,132878,2025-07-04 21:15:00,15.03,failed,Cash
P132879-1,132879,2025-07-05 16:45:00,99.34,authorized,Cash
P132880-1,132880,2025-07-05 23:35:00,3.1,refunded,Cash
P132881-1,132881,2025-07-04 12:24:00,181.12,captured,PayPal
P132882-1,132882,2025-07-05 08:54:00,31.01,authorized,Wire
P132883-1,132883,2025-07-04 20:25:00,65.25,authorized,Card
P132884-1,132884,2025-07-04 07:48:00,126.85,authorized,Cash
P132885-1,132885,2025-07-04 11:05:00,64.39,refunded,Card
P132886-1,132886,2025-07-06 17:35:00,77.03,refunded,Card
P132887-1,132887,2025-07-05 08:25:00,51.15,captured,Cash
P132888-1,132888,2025-07-05 20:30:00,39.61,authorized,PayPal
P132889-1,132889,2025-07-05 05:16:00,6.01,refunded,Wire
P132890-1,132890,2025-07-06 01:45:00,94.77,refunded,PayPal
P132891-1,132891,2025-07-04 01:00:00,45.72,refunded,Cash
P132892-1,132892,2025-07-06 02:36:00,66.52,failed,Cash
P132893-1,132893,2025-07-04 09:03:00,11.43,refunded,PayPal
P132894-1,132894,2025-07-05 17:23:00,14.54,authorized,Wire
P132895-1,132895,2025-07-05 05:34:00,78.93,refunded,PayPal
P132896-1,132896,2025-07-04 05:22:00,14.49,refunded,Card
P132897-1,132897,2025-07-04 09:14:00,77.34,refunded,Cash
P132898-1,132898,2025-07-04 12:52:00,88.01,failed,Card
P132899-1,132899,2025-07-04 15:30:00,18.2,refunded,Wire
P132900-1,132900,2025-07-04 21:49:00,62.54,captured,PayPal
P132901-1,132901,2025-07-03 16:34:00,105.2,refunded,Wire
P132902-1,132902,2025-07-03 20:12:00,72.3,authorized,Card
P132903-1,132903,2025-07-05 21:52:00,4.11,authorized,Card
P132904-1,132904,2025-07-05 23:33:00,99.81,authorized,Wire
P132905-1,132905,2025-07-04 05:11:00,30.39,authorized,Card
P132906-1,132906,2025-07-07 07:25:00,186.78,captured,Card
P132907-1,132907,2025-07-06 05:54:00,8.07,failed,Wire
P132907-2,132907,2025-07-06 01:54:00,109.9,captured,PayPal
P132908-1,132908,2025-07-05 05:00:00,54.04,authorized,Card
P132909-1,132909,2025-07-05 05:46:00,54.55,failed,Card
P132910-1,132910,2025-07-06 00:59:00,21.99,captured,PayPal
P132911-1,132911,2025-07-06 15:02:00,17.35,failed,Card
P132912-1,132912,2025-07-04 19:43:00,34.68,refunded,Card
P132913-1,132913,2025-07-05 12:32:00,28.79,refunded,Card
P132914-1,132914,2025-07-05 22:25:00,66.05,authorized,Wire
P132914-2,132914,2025-07-06 17:25:00,75.0,captured,Wire
P132915-1,132915,2025-07-07 00:54:00,24.47,authorized,Card
P132916-1,132916,2025-07-04 18:52:00,89.44,failed,Card
P132916-2,132916,2025-07-07 00:52:00,13.26,refunded,PayPal
P132917-1,132917,2025-07-05 20:30:00,96.43,captured,Card
P132918-1,132918,2025-07-05 13:43:00,50.1,refunded,Cash
P132919-1,132919,2025-07-05 20:10:00,35.74,failed,Cash
P132920-1,132920,2025-07-07 09:48:00,99.63,authorized,Cash
P132921-1,132921,2025-07-05 18:48:00,41.42,failed,Card
P132922-1,132922,2025-07-04 06:34:00,4.96,refunded,Cash
P132923-1,132923,2025-07-05 14:45:00,65.41,refunded,Wire
P132924-1,132924,2025-07-06 00:50:00,82.12,authorized,Cash
P132925-1,132925,2025-07-05 22:59:00,111.74,authorized,PayPal
P132926-1,132926,2025-07-07 06:20:00,35.33,failed,Card
P132927-1,132927,2025-07-05 20:50:00,33.11,captured,PayPal
P132928-1,132928,2025-07-05 02:35:00,71.22,refunded,Card
P132929-1,132929,2025-07-05 00:52:00,155.95,refunded,Cash
P132930-1,132930,2025-07-04 01:31:00,44.56,failed,PayPal
P132931-1,132931,2025-07-05 18:15:00,42.42,refunded,PayPal
P132932-1,132932,2025-07-06 15:32:00,110.24,captured,Cash
P132933-1,132933,2025-07-06 08:37:00,61.03,captured,Wire
P132934-1,132934,2025-07-06 02:27:00,70.36,captured,Wire
P132935-1,132935,2025-07-04 02:06:00,97.5,failed,Cash
P132936-1,132936,2025-07-05 10:13:00,23.1,refunded,Card
P132937-1,132937,2025-07-05 02:03:00,124.0,refunded,Card
P132938-1,132938,2025-07-05 15:37:00,115.96,captured,Card
P132940-1,132940,2025-07-04 01:55:00,37.38,refunded,PayPal
P132941-1,132941,2025-07-06 02:28:00,104.22,authorized,Card
P132942-1,132942,2025-07-06 08:22:00,94.29,refunded,Cash
P132943-1,132943,2025-07-05 20:24:00,37.8,captured,Card
P132944-1,132944,2025-07-05 18:49:00,32.94,refunded,Wire
P132945-1,132945,2025-07-06 10:23:00,89.05,authorized,Cash
P132946-1,132946,2025-07-05 16:25:00,167.06,failed,Cash
P132947-1,132947,2025-07-07 00:19:00,45.27,captured,Card
P132948-1,132948,2025-07-05 01:52:00,119.34,captured,Cash
P132949-1,132949,2025-07-05 14:42:00,3.15,captured,Card
P132950-1,132950,2025-07-06 06:32:00,122.45,captured,Cash
P132951-1,132951,2025-07-05 11:00:00,109.96,authorized,Card
P132952-1,132952,2025-07-06 21:31:00,116.74,captured,Card
P132953-1,132953,2025-07-05 13:06:00,70.58,authorized,Cash
